Date,State,Confirmed,Active,Recovered,Deaths,Tested,Positive,TPR
2020-03-26,Haryana,32,21,11,0,NA,NA,NA
2020-03-26,Himachal Pradesh,3,2,0,1,NA,NA,NA
2020-03-26,Jammu and Kashmir,14,12,1,1,NA,NA,NA
2020-03-26,Jharkhand,0,0,0,0,NA,NA,NA
2020-03-26,Karnataka,55,50,3,2,NA,NA,NA
2020-03-26,Kerala,137,126,11,0,NA,NA,NA
2020-03-26,Ladakh,13,13,0,0,NA,NA,NA
2020-03-26,Lakshadweep,0,0,0,0,NA,NA,NA
2020-03-26,Madhya Pradesh,20,19,0,1,NA,NA,NA
2020-03-26,Maharashtra,125,121,1,3,NA,NA,NA
2020-03-26,Manipur,1,1,0,0,NA,NA,NA
2020-03-26,Meghalaya,0,0,0,0,NA,NA,NA
2020-03-26,Mizoram,1,1,0,0,NA,NA,NA
2020-03-26,Nagaland,0,0,0,0,NA,NA,NA
2020-03-26,Odisha,3,3,0,0,NA,NA,NA
2020-03-26,Puducherry,1,1,0,0,NA,NA,NA
2020-03-26,Punjab,33,32,0,1,NA,NA,NA
2020-03-26,Rajasthan,40,37,3,0,NA,NA,NA
2020-03-26,Sikkim,0,0,0,0,NA,NA,NA
2020-03-26,Tamil Nadu,29,27,1,1,NA,NA,NA
2020-03-26,Telangana,44,43,1,0,NA,NA,NA
2020-03-26,Tripura,0,0,0,0,NA,NA,NA
2020-03-26,Uttar Pradesh,42,31,11,0,NA,NA,NA
2020-03-26,Uttarakhand,5,5,0,0,NA,NA,NA
2020-03-26,West Bengal,10,9,0,1,NA,NA,NA
2020-03-27,Andaman and Nicobar Islands,6,6,0,0,NA,NA,NA
2020-03-27,Andhra Pradesh,13,12,1,0,NA,NA,NA
2020-03-27,Arunachal Pradesh,0,0,0,0,NA,NA,NA
2020-03-27,Assam,0,0,0,0,NA,NA,NA
2020-03-27,Bihar,9,8,0,1,NA,NA,NA
2020-03-27,Chandigarh,8,8,0,0,NA,NA,NA
2020-03-27,Chhattisgarh,6,6,0,0,NA,NA,NA
2020-03-27,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-03-27,Delhi,40,33,6,1,NA,NA,NA
2020-03-27,Goa,3,3,0,0,NA,NA,NA
2020-03-27,Gujarat,47,44,0,3,NA,NA,NA
2020-03-27,Haryana,33,22,11,0,NA,NA,NA
2020-03-27,Himachal Pradesh,3,1,1,1,NA,NA,NA
2020-03-27,Jammu and Kashmir,20,18,1,1,NA,NA,NA
2020-03-27,Jharkhand,0,0,0,0,NA,NA,NA
2020-03-27,Karnataka,64,56,5,3,NA,NA,NA
2020-03-27,Kerala,176,165,11,0,NA,NA,NA
2020-03-27,Ladakh,13,10,3,0,NA,NA,NA
2020-03-27,Lakshadweep,0,0,0,0,NA,NA,NA
2020-03-27,Madhya Pradesh,29,27,0,2,NA,NA,NA
2020-03-27,Maharashtra,156,133,19,4,NA,NA,NA
2020-03-27,Manipur,1,1,0,0,NA,NA,NA
2020-03-27,Meghalaya,0,0,0,0,NA,NA,NA
2020-03-27,Mizoram,1,1,0,0,NA,NA,NA
2020-03-27,Nagaland,0,0,0,0,NA,NA,NA
2020-03-27,Odisha,3,3,0,0,NA,NA,NA
2020-03-27,Puducherry,1,1,0,0,NA,NA,NA
2020-03-27,Punjab,38,36,1,1,NA,NA,NA
2020-03-27,Rajasthan,50,47,3,0,NA,NA,NA
2020-03-27,Sikkim,0,0,0,0,NA,NA,NA
2020-03-27,Tamil Nadu,38,35,2,1,NA,NA,NA
2020-03-27,Telangana,59,58,1,0,NA,NA,NA
2020-03-27,Tripura,0,0,0,0,NA,NA,NA
2020-03-27,Uttar Pradesh,49,38,11,0,NA,NA,NA
2020-03-27,Uttarakhand,5,5,0,0,NA,NA,NA
2020-03-27,West Bengal,15,14,0,1,NA,NA,NA
2020-03-28,Andaman and Nicobar Islands,9,9,0,0,NA,NA,NA
2020-03-28,Andhra Pradesh,19,18,1,0,NA,NA,NA
2020-03-28,Arunachal Pradesh,0,0,0,0,NA,NA,NA
2020-03-28,Assam,0,0,0,0,NA,NA,NA
2020-03-28,Bihar,11,10,0,1,NA,NA,NA
2020-03-28,Chandigarh,8,8,0,0,NA,NA,NA
2020-03-28,Chhattisgarh,7,7,0,0,NA,NA,NA
2020-03-28,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-03-28,Delhi,49,42,6,1,NA,NA,NA
2020-03-28,Goa,3,3,0,0,NA,NA,NA
2020-03-28,Gujarat,55,51,0,4,NA,NA,NA
2020-03-28,Haryana,35,24,11,0,NA,NA,NA
2020-03-28,Himachal Pradesh,3,0,2,1,NA,NA,NA
2020-03-28,Jammu and Kashmir,33,31,1,1,NA,NA,NA
2020-03-28,Jharkhand,0,0,0,0,NA,NA,NA
2020-03-28,Karnataka,81,73,5,3,NA,NA,NA
2020-03-28,Kerala,182,169,12,1,NA,NA,NA
2020-03-28,Ladakh,13,10,3,0,NA,NA,NA
2020-03-28,Lakshadweep,0,0,0,0,NA,NA,NA
2020-03-28,Madhya Pradesh,39,37,0,2,NA,NA,NA
2020-03-28,Maharashtra,186,155,25,6,NA,NA,NA
2020-03-28,Manipur,1,1,0,0,NA,NA,NA
2020-03-28,Meghalaya,0,0,0,0,NA,NA,NA
2020-03-28,Mizoram,1,1,0,0,NA,NA,NA
2020-03-28,Nagaland,0,0,0,0,NA,NA,NA
2020-03-28,Odisha,3,3,0,0,NA,NA,NA
2020-03-28,Puducherry,1,1,0,0,NA,NA,NA
2020-03-28,Punjab,38,36,1,1,NA,NA,NA
2020-03-28,Rajasthan,54,51,3,0,NA,NA,NA
2020-03-28,Sikkim,0,0,0,0,NA,NA,NA
2020-03-28,Tamil Nadu,42,39,2,1,NA,NA,NA
2020-03-28,Telangana,67,65,1,1,NA,NA,NA
2020-03-28,Tripura,0,0,0,0,NA,NA,NA
2020-03-28,Uttar Pradesh,65,54,11,0,NA,NA,NA
2020-03-28,Uttarakhand,6,5,1,0,NA,NA,NA
2020-03-28,West Bengal,18,17,0,1,NA,NA,NA
2020-03-29,Andaman and Nicobar Islands,9,9,0,0,NA,NA,NA
2020-03-29,Andhra Pradesh,21,20,1,0,NA,NA,NA
2020-03-29,Arunachal Pradesh,0,0,0,0,NA,NA,NA
2020-03-29,Assam,0,0,0,0,NA,NA,NA
2020-03-29,Bihar,15,14,0,1,NA,NA,NA
2020-03-29,Chandigarh,8,8,0,0,NA,NA,NA
2020-03-29,Chhattisgarh,7,7,0,0,NA,NA,NA
2020-03-29,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-03-29,Delhi,72,64,6,2,NA,NA,NA
2020-03-29,Goa,5,5,0,0,NA,NA,NA
2020-03-29,Gujarat,63,57,1,5,NA,NA,NA
2020-03-29,Haryana,35,24,11,0,NA,NA,NA
2020-03-29,Himachal Pradesh,3,0,2,1,NA,NA,NA
2020-03-29,Jammu and Kashmir,38,36,1,1,NA,NA,NA
2020-03-29,Jharkhand,0,0,0,0,NA,NA,NA
2020-03-29,Karnataka,83,75,5,3,NA,NA,NA
2020-03-29,Kerala,202,185,16,1,NA,NA,NA
2020-03-29,Ladakh,13,10,3,0,NA,NA,NA
2020-03-29,Lakshadweep,0,0,0,0,NA,NA,NA
2020-03-29,Madhya Pradesh,39,37,0,2,NA,NA,NA
2020-03-29,Maharashtra,203,171,25,7,NA,NA,NA
2020-03-29,Manipur,1,1,0,0,NA,NA,NA
2020-03-29,Meghalaya,0,0,0,0,NA,NA,NA
2020-03-29,Mizoram,1,1,0,0,NA,NA,NA
2020-03-29,Nagaland,0,0,0,0,NA,NA,NA
2020-03-29,Odisha,3,3,0,0,NA,NA,NA
2020-03-29,Puducherry,1,1,0,0,NA,NA,NA
2020-03-29,Punjab,38,36,1,1,NA,NA,NA
2020-03-29,Rajasthan,59,56,3,0,NA,NA,NA
2020-03-29,Sikkim,0,0,0,0,NA,NA,NA
2020-03-29,Tamil Nadu,50,47,2,1,NA,NA,NA
2020-03-29,Telangana,70,68,1,1,NA,NA,NA
2020-03-29,Tripura,0,0,0,0,NA,NA,NA
2020-03-29,Uttar Pradesh,72,61,11,0,NA,NA,NA
2020-03-29,Uttarakhand,7,6,1,0,NA,NA,NA
2020-03-29,West Bengal,21,20,0,1,NA,NA,NA
2020-03-30,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-03-30,Andhra Pradesh,23,22,1,0,NA,NA,NA
2020-03-30,Arunachal Pradesh,0,0,0,0,NA,NA,NA
2020-03-30,Assam,0,0,0,0,NA,NA,NA
2020-03-30,Bihar,15,14,0,1,NA,NA,NA
2020-03-30,Chandigarh,13,13,0,0,NA,NA,NA
2020-03-30,Chhattisgarh,8,8,0,0,NA,NA,NA
2020-03-30,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-03-30,Delhi,97,89,6,2,NA,NA,NA
2020-03-30,Goa,5,5,0,0,NA,NA,NA
2020-03-30,Gujarat,70,61,3,6,NA,NA,NA
2020-03-30,Haryana,36,19,17,0,NA,NA,NA
2020-03-30,Himachal Pradesh,3,0,2,1,NA,NA,NA
2020-03-30,Jammu and Kashmir,49,47,1,1,NA,NA,NA
2020-03-30,Jharkhand,0,0,0,0,NA,NA,NA
2020-03-30,Karnataka,88,79,6,3,NA,NA,NA
2020-03-30,Kerala,234,213,20,1,NA,NA,NA
2020-03-30,Ladakh,13,10,3,0,NA,NA,NA
2020-03-30,Lakshadweep,0,0,0,0,NA,NA,NA
2020-03-30,Madhya Pradesh,47,43,0,4,NA,NA,NA
2020-03-30,Maharashtra,220,172,39,9,NA,NA,NA
2020-03-30,Manipur,1,1,0,0,NA,NA,NA
2020-03-30,Meghalaya,0,0,0,0,NA,NA,NA
2020-03-30,Mizoram,1,1,0,0,NA,NA,NA
2020-03-30,Nagaland,0,0,0,0,NA,NA,NA
2020-03-30,Odisha,3,3,0,0,NA,NA,NA
2020-03-30,Puducherry,1,1,0,0,NA,NA,NA
2020-03-30,Punjab,41,37,1,3,NA,NA,NA
2020-03-30,Rajasthan,79,76,3,0,NA,NA,NA
2020-03-30,Sikkim,0,0,0,0,NA,NA,NA
2020-03-30,Tamil Nadu,67,62,4,1,NA,NA,NA
2020-03-30,Telangana,77,57,14,6,NA,NA,NA
2020-03-30,Tripura,0,0,0,0,NA,NA,NA
2020-03-30,Uttar Pradesh,96,79,17,0,NA,NA,NA
2020-03-30,Uttarakhand,7,5,2,0,NA,NA,NA
2020-03-30,West Bengal,22,20,0,2,NA,NA,NA
2020-03-31,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-03-31,Andhra Pradesh,44,43,1,0,NA,NA,NA
2020-03-31,Arunachal Pradesh,0,0,0,0,NA,NA,NA
2020-03-31,Assam,1,1,0,0,NA,NA,NA
2020-03-31,Bihar,21,20,0,1,NA,NA,NA
2020-03-31,Chandigarh,15,15,0,0,NA,NA,NA
2020-03-31,Chhattisgarh,9,7,2,0,NA,NA,NA
2020-03-31,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-03-31,Delhi,120,112,6,2,NA,NA,NA
2020-03-31,Goa,5,5,0,0,NA,NA,NA
2020-03-31,Gujarat,74,63,5,6,NA,NA,NA
2020-03-31,Haryana,43,26,17,0,NA,NA,NA
2020-03-31,Himachal Pradesh,3,0,2,1,NA,NA,NA
2020-03-31,Jammu and Kashmir,55,52,1,2,NA,NA,NA
2020-03-31,Jharkhand,1,1,0,0,NA,NA,NA
2020-03-31,Karnataka,101,90,8,3,NA,NA,NA
2020-03-31,Kerala,241,215,24,2,NA,NA,NA
2020-03-31,Ladakh,13,10,3,0,NA,NA,NA
2020-03-31,Lakshadweep,0,0,0,0,NA,NA,NA
2020-03-31,Madhya Pradesh,66,61,0,5,NA,NA,NA
2020-03-31,Maharashtra,302,253,39,10,NA,NA,NA
2020-03-31,Manipur,1,1,0,0,NA,NA,NA
2020-03-31,Meghalaya,0,0,0,0,NA,NA,NA
2020-03-31,Mizoram,1,1,0,0,NA,NA,NA
2020-03-31,Nagaland,0,0,0,0,NA,NA,NA
2020-03-31,Odisha,4,4,0,0,NA,NA,NA
2020-03-31,Puducherry,1,1,0,0,NA,NA,NA
2020-03-31,Punjab,42,37,1,4,NA,NA,NA
2020-03-31,Rajasthan,93,90,3,0,NA,NA,NA
2020-03-31,Sikkim,0,0,0,0,NA,NA,NA
2020-03-31,Tamil Nadu,124,117,6,1,NA,NA,NA
2020-03-31,Telangana,97,77,14,6,NA,NA,NA
2020-03-31,Tripura,0,0,0,0,NA,NA,NA
2020-03-31,Uttar Pradesh,104,87,17,0,NA,NA,NA
2020-03-31,Uttarakhand,7,5,2,0,NA,NA,NA
2020-03-31,West Bengal,37,31,3,3,NA,NA,NA
2020-04-01,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-04-01,Andhra Pradesh,111,109,2,0,NA,NA,NA
2020-04-01,Arunachal Pradesh,0,0,0,0,NA,NA,NA
2020-04-01,Assam,16,16,0,0,NA,NA,NA
2020-04-01,Bihar,24,23,0,1,NA,NA,NA
2020-04-01,Chandigarh,17,17,0,0,NA,NA,NA
2020-04-01,Chhattisgarh,9,7,2,0,NA,NA,NA
2020-04-01,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-01,Delhi,152,144,6,2,2621,NA,NA
2020-04-01,Goa,5,5,0,0,NA,NA,NA
2020-04-01,Gujarat,87,76,5,6,NA,NA,NA
2020-04-01,Haryana,43,16,27,0,NA,NA,NA
2020-04-01,Himachal Pradesh,3,0,2,1,NA,NA,NA
2020-04-01,Jammu and Kashmir,62,58,2,2,NA,NA,NA
2020-04-01,Jharkhand,1,1,0,0,NA,NA,NA
2020-04-01,Karnataka,110,98,9,3,NA,NA,NA
2020-04-01,Kerala,265,237,26,2,7965,265,0.03327055869428751
2020-04-01,Ladakh,13,10,3,0,NA,NA,NA
2020-04-01,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-01,Madhya Pradesh,98,92,0,6,NA,NA,NA
2020-04-01,Maharashtra,335,283,39,13,NA,NA,NA
2020-04-01,Manipur,1,1,0,0,NA,NA,NA
2020-04-01,Meghalaya,0,0,0,0,NA,NA,NA
2020-04-01,Mizoram,1,1,0,0,NA,NA,NA
2020-04-01,Nagaland,0,0,0,0,NA,NA,NA
2020-04-01,Odisha,5,4,1,0,NA,NA,NA
2020-04-01,Puducherry,3,3,0,0,NA,NA,NA
2020-04-01,Punjab,46,41,1,4,NA,NA,NA
2020-04-01,Rajasthan,120,117,3,0,NA,NA,NA
2020-04-01,Sikkim,0,0,0,0,NA,NA,NA
2020-04-01,Tamil Nadu,234,227,6,1,NA,NA,NA
2020-04-01,Telangana,127,104,14,9,NA,NA,NA
2020-04-01,Tripura,0,0,0,0,NA,NA,NA
2020-04-01,Uttar Pradesh,117,98,17,2,NA,NA,NA
2020-04-01,Uttarakhand,7,5,2,0,NA,NA,NA
2020-04-01,West Bengal,37,31,3,3,659,37,0.05614567526555387
2020-04-02,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-04-02,Andhra Pradesh,149,147,2,0,1800,132,0.07333333333333333
2020-04-02,Arunachal Pradesh,1,1,0,0,NA,NA,NA
2020-04-02,Assam,16,16,0,0,962,16,0.016632016632016633
2020-04-02,Bihar,29,25,3,1,NA,NA,NA
2020-04-02,Chandigarh,18,18,0,0,124,18,0.14516129032258066
2020-04-02,Chhattisgarh,9,6,3,0,1232,9,0.007305194805194805
2020-04-02,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-02,Delhi,293,281,8,4,NA,NA,NA
2020-04-02,Goa,5,5,0,0,220,5,0.022727272727272728
2020-04-02,Gujarat,88,71,10,7,NA,NA,NA
2020-04-02,Haryana,49,22,27,0,NA,NA,NA
2020-04-02,Himachal Pradesh,6,3,2,1,NA,NA,NA
2020-04-02,Jammu and Kashmir,70,65,3,2,NA,NA,NA
2020-04-02,Jharkhand,2,2,0,0,NA,NA,NA
2020-04-02,Karnataka,124,110,11,3,NA,NA,NA
2020-04-02,Kerala,286,256,28,2,8456,286,0.03382213812677389
2020-04-02,Ladakh,13,10,3,0,NA,NA,NA
2020-04-02,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-02,Madhya Pradesh,107,99,0,8,NA,NA,NA
2020-04-02,Maharashtra,423,360,42,21,NA,NA,NA
2020-04-02,Manipur,2,2,0,0,NA,NA,NA
2020-04-02,Meghalaya,0,0,0,0,NA,NA,NA
2020-04-02,Mizoram,1,1,0,0,NA,NA,NA
2020-04-02,Nagaland,0,0,0,0,NA,NA,NA
2020-04-02,Odisha,5,4,1,0,NA,NA,NA
2020-04-02,Puducherry,5,5,0,0,NA,NA,NA
2020-04-02,Punjab,47,41,1,5,1434,37,0.02580195258019526
2020-04-02,Rajasthan,133,130,3,0,NA,NA,NA
2020-04-02,Sikkim,0,0,0,0,NA,NA,NA
2020-04-02,Tamil Nadu,309,302,6,1,NA,NA,NA
2020-04-02,Telangana,154,128,17,9,NA,NA,NA
2020-04-02,Tripura,0,0,0,0,NA,NA,NA
2020-04-02,Uttar Pradesh,128,109,17,2,NA,NA,NA
2020-04-02,Uttarakhand,10,8,2,0,678,7,0.01032448377581121
2020-04-02,West Bengal,53,47,3,3,NA,NA,NA
2020-04-03,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-04-03,Andhra Pradesh,164,161,2,1,NA,NA,NA
2020-04-03,Arunachal Pradesh,1,1,0,0,NA,NA,NA
2020-04-03,Assam,23,23,0,0,NA,NA,NA
2020-04-03,Bihar,31,27,3,1,NA,NA,NA
2020-04-03,Chandigarh,18,18,0,0,NA,NA,NA
2020-04-03,Chhattisgarh,9,6,3,0,NA,NA,NA
2020-04-03,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-03,Delhi,386,372,8,6,NA,NA,NA
2020-04-03,Goa,6,6,0,0,NA,NA,NA
2020-04-03,Gujarat,95,76,10,9,NA,NA,NA
2020-04-03,Haryana,58,31,27,0,1325,44,0.03320754716981132
2020-04-03,Himachal Pradesh,6,2,2,2,NA,NA,NA
2020-04-03,Jammu and Kashmir,75,70,3,2,NA,NA,NA
2020-04-03,Jharkhand,2,2,0,0,NA,NA,NA
2020-04-03,Karnataka,128,113,11,4,4587,128,0.02790494876825812
2020-04-03,Kerala,295,251,42,2,9139,295,0.03227924280555859
2020-04-03,Ladakh,14,11,3,0,NA,NA,NA
2020-04-03,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-03,Madhya Pradesh,154,146,0,8,NA,NA,NA
2020-04-03,Maharashtra,487,411,50,26,NA,NA,NA
2020-04-03,Manipur,2,2,0,0,NA,NA,NA
2020-04-03,Meghalaya,0,0,0,0,NA,NA,NA
2020-04-03,Mizoram,1,1,0,0,NA,NA,NA
2020-04-03,Nagaland,0,0,0,0,NA,NA,NA
2020-04-03,Odisha,20,18,2,0,1395,20,0.014336917562724014
2020-04-03,Puducherry,5,5,0,0,NA,NA,NA
2020-04-03,Punjab,53,47,1,5,NA,NA,NA
2020-04-03,Rajasthan,179,176,3,0,NA,NA,NA
2020-04-03,Sikkim,0,0,0,0,NA,NA,NA
2020-04-03,Tamil Nadu,411,404,6,1,3684,411,0.11156351791530944
2020-04-03,Telangana,229,186,32,11,NA,NA,NA
2020-04-03,Tripura,0,0,0,0,NA,NA,NA
2020-04-03,Uttar Pradesh,174,155,17,2,NA,NA,NA
2020-04-03,Uttarakhand,16,14,2,0,NA,NA,NA
2020-04-03,West Bengal,53,47,3,3,NA,NA,NA
2020-04-04,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-04-04,Andhra Pradesh,192,189,2,1,NA,NA,NA
2020-04-04,Arunachal Pradesh,1,1,0,0,NA,NA,NA
2020-04-04,Assam,26,26,0,0,NA,NA,NA
2020-04-04,Bihar,32,28,3,1,NA,NA,NA
2020-04-04,Chandigarh,18,15,3,0,NA,NA,NA
2020-04-04,Chhattisgarh,10,7,3,0,NA,NA,NA
2020-04-04,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-04,Delhi,445,423,16,6,NA,NA,NA
2020-04-04,Goa,7,7,0,0,NA,NA,NA
2020-04-04,Gujarat,108,85,13,10,NA,NA,NA
2020-04-04,Haryana,84,56,28,0,NA,NA,NA
2020-04-04,Himachal Pradesh,13,9,2,2,NA,NA,NA
2020-04-04,Jammu and Kashmir,92,87,3,2,NA,NA,NA
2020-04-04,Jharkhand,2,2,0,0,NA,NA,NA
2020-04-04,Karnataka,144,129,11,4,NA,NA,NA
2020-04-04,Kerala,306,254,50,2,9744,306,0.03140394088669951
2020-04-04,Ladakh,14,11,3,0,NA,NA,NA
2020-04-04,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-04,Madhya Pradesh,179,168,0,11,NA,NA,NA
2020-04-04,Maharashtra,635,551,52,32,NA,NA,NA
2020-04-04,Manipur,2,2,0,0,NA,NA,NA
2020-04-04,Meghalaya,0,0,0,0,NA,NA,NA
2020-04-04,Mizoram,1,1,0,0,NA,NA,NA
2020-04-04,Nagaland,0,0,0,0,NA,NA,NA
2020-04-04,Odisha,21,19,2,0,NA,NA,NA
2020-04-04,Puducherry,5,5,0,0,NA,NA,NA
2020-04-04,Punjab,65,57,3,5,NA,NA,NA
2020-04-04,Rajasthan,206,180,25,1,NA,NA,NA
2020-04-04,Sikkim,0,0,0,0,NA,NA,NA
2020-04-04,Tamil Nadu,485,474,8,3,NA,NA,NA
2020-04-04,Telangana,272,228,33,11,NA,NA,NA
2020-04-04,Tripura,0,0,0,0,NA,NA,NA
2020-04-04,Uttar Pradesh,234,211,21,2,NA,NA,NA
2020-04-04,Uttarakhand,22,20,2,0,NA,NA,NA
2020-04-04,West Bengal,53,47,3,3,1042,NA,NA
2020-04-05,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-04-05,Andhra Pradesh,256,250,5,1,NA,NA,NA
2020-04-05,Arunachal Pradesh,1,1,0,0,NA,NA,NA
2020-04-05,Assam,26,26,0,0,NA,NA,NA
2020-04-05,Bihar,32,28,3,1,3037,32,0.010536713862364174
2020-04-05,Chandigarh,18,13,5,0,NA,NA,NA
2020-04-05,Chhattisgarh,10,2,8,0,NA,NA,NA
2020-04-05,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-05,Delhi,503,480,16,7,NA,NA,NA
2020-04-05,Goa,7,7,0,0,NA,NA,NA
2020-04-05,Gujarat,128,96,21,11,NA,NA,NA
2020-04-05,Haryana,90,62,28,0,NA,NA,NA
2020-04-05,Himachal Pradesh,14,10,2,2,NA,NA,NA
2020-04-05,Jammu and Kashmir,106,100,4,2,1551,106,0.06834300451321727
2020-04-05,Jharkhand,3,3,0,0,NA,NA,NA
2020-04-05,Karnataka,151,135,12,4,NA,NA,NA
2020-04-05,Kerala,314,256,56,2,10221,314,0.030721064475100285
2020-04-05,Ladakh,14,11,3,0,NA,NA,NA
2020-04-05,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-05,Madhya Pradesh,193,177,3,13,2812,193,0.06863442389758179
2020-04-05,Maharashtra,747,646,56,45,16008,NA,NA
2020-04-05,Manipur,2,2,0,0,NA,NA,NA
2020-04-05,Meghalaya,0,0,0,0,NA,NA,NA
2020-04-05,Mizoram,1,1,0,0,NA,NA,NA
2020-04-05,Nagaland,0,0,0,0,NA,NA,NA
2020-04-05,Odisha,39,37,2,0,NA,NA,NA
2020-04-05,Puducherry,5,5,0,0,NA,NA,NA
2020-04-05,Punjab,68,57,4,7,NA,NA,NA
2020-04-05,Rajasthan,266,240,25,1,12279,260,0.02117436273312159
2020-04-05,Sikkim,0,0,0,0,NA,NA,NA
2020-04-05,Tamil Nadu,571,558,8,5,NA,NA,NA
2020-04-05,Telangana,334,290,33,11,NA,NA,NA
2020-04-05,Tripura,0,0,0,0,NA,NA,NA
2020-04-05,Uttar Pradesh,278,254,21,3,5255,278,0.05290199809705043
2020-04-05,Uttarakhand,26,22,4,0,NA,NA,NA
2020-04-05,West Bengal,80,67,10,3,NA,NA,NA
2020-04-06,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-04-06,Andhra Pradesh,303,295,5,3,NA,NA,NA
2020-04-06,Arunachal Pradesh,1,1,0,0,NA,NA,NA
2020-04-06,Assam,26,26,0,0,NA,NA,NA
2020-04-06,Bihar,32,22,9,1,NA,NA,NA
2020-04-06,Chandigarh,18,13,5,0,NA,NA,NA
2020-04-06,Chhattisgarh,10,2,8,0,NA,NA,NA
2020-04-06,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-06,Delhi,525,502,16,7,NA,NA,NA
2020-04-06,Goa,7,7,0,0,NA,NA,NA
2020-04-06,Gujarat,146,112,22,12,NA,NA,NA
2020-04-06,Haryana,110,80,28,2,NA,NA,NA
2020-04-06,Himachal Pradesh,18,14,2,2,NA,NA,NA
2020-04-06,Jammu and Kashmir,109,103,4,2,NA,NA,NA
2020-04-06,Jharkhand,4,4,0,0,NA,NA,NA
2020-04-06,Karnataka,163,139,20,4,NA,NA,NA
2020-04-06,Kerala,327,266,59,2,10716,327,0.03051511758118701
2020-04-06,Ladakh,14,4,10,0,NA,NA,NA
2020-04-06,Lakshadweep,0,0,0,0,NA,NA,NA
2020-04-06,Madhya Pradesh,256,230,11,15,NA,NA,NA
2020-04-06,Maharashtra,868,746,70,52,17563,868,0.04942208051016341
2020-04-06,Manipur,2,1,1,0,NA,NA,NA
2020-04-06,Meghalaya,0,0,0,0,NA,NA,NA
2020-04-06,Mizoram,1,1,0,0,58,1,0.017241379310344827
2020-04-06,Nagaland,0,0,0,0,60,0,0
2020-04-06,Odisha,40,38,2,0,NA,NA,NA
2020-04-06,Puducherry,5,5,0,0,NA,NA,NA
2020-04-06,Punjab,79,68,4,7,NA,NA,NA
2020-04-06,Rajasthan,301,274,25,2,NA,NA,NA
2020-04-06,Sikkim,0,0,0,0,NA,NA,NA
2020-04-06,Tamil Nadu,621,602,13,6,NA,NA,NA
2020-04-06,Telangana,364,308,45,11,NA,NA,NA
2020-04-06,Tripura,1,1,0,0,NA,NA,NA
2020-04-06,Uttar Pradesh,305,281,21,3,NA,NA,NA
2020-04-06,Uttarakhand,31,27,4,0,NA,NA,NA
2020-04-06,West Bengal,80,67,10,3,1301,NA,NA
2020-04-07,Andaman and Nicobar Islands,10,10,0,0,NA,NA,NA
2020-04-07,Andhra Pradesh,314,305,5,4,NA,NA,NA
2020-04-07,Arunachal Pradesh,1,1,0,0,NA,NA,NA
2020-04-07,Assam,28,28,0,0,NA,NA,NA
2020-04-07,Bihar,38,22,15,1,NA,NA,NA
2020-04-07,Chandigarh,18,11,7,0,NA,NA,NA
2020-04-07,Chhattisgarh,10,1,9,0,NA,NA,NA
2020-04-07,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,NA,NA,NA
2020-04-07,Delhi,576,547,20,9,9041,576,0.06370976661873687
2020-04-07,Goa,7,7,0,0,NA,NA,NA
2020-04-07,Gujarat,175,136,25,14,NA,NA,NA
2020-04-07,Haryana,143,111,30,2,2520,141,0.055952380952380955
2020-04-07,Himachal Pradesh,27,22,3,2,NA,NA,NA
2020-04-07,Jammu and Kashmir,125,118,4,3,NA,NA,NA
2020-04-07,Jharkhand,4,4,0,0,NA,NA,NA
2020-04-07,Karnataka,175,146,25,4,6580,175,0.026595744680851064
2020-04-07,Kerala,336,263,71,2,11232,336,0.029914529914529916
2020-04-07,Ladakh,14,4,10,0,NA,NA,NA
